turbine_id,overall_score,priority,component_scores,turbine_details,recommendations,remaining_fit_years,fit_expiry_date,repowering_window,latitude,longitude,postcode,window_priority
233625,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.429158110882957, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.568104038329911,2032-03-15 01:00:00,OPTIMAL,52.58381055852961,-0.28463336296082686,PE31,1.0
233932,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.453798767967145, 'capacity_mw': 0.011, 'location': 'Stafford - West Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.543463381245722,2032-03-06 00:00:00,OPTIMAL,52.99944770151647,-2.137103060342825,ST18,1.0
236924,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.412731006160165, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.584531143052704,2032-03-21 01:00:00,OPTIMAL,52.54943120833623,-0.2005044248939129,PE34,1.0
237022,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.456536618754278, 'capacity_mw': 0.009800000000000001, 'location': 'Adur - South East - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.54072553045859,2032-03-05 00:00:00,OPTIMAL,50.77484285622607,-0.15888556662780584,BN15,1.0
237254,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.464750171115675, 'capacity_mw': 0.005, 'location': 'Fenland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.532511978097194,2032-03-02 00:00:00,OPTIMAL,52.574029435581345,-0.26409109097675054,PE13,1.0
237977,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.442847364818617, 'capacity_mw': 0.005, 'location': 'South Derbyshire - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.55441478439425,2032-03-10 00:00:00,OPTIMAL,52.88487111387056,-1.5155539073992492,DE65,1.0
237978,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.442847364818617, 'capacity_mw': 0.005, 'location': 'South Derbyshire - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.55441478439425,2032-03-10 00:00:00,OPTIMAL,52.90350798142586,-1.5217190164131857,DE65,1.0
239527,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.483915126625599, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.513347022587269,2032-02-24 00:00:00,OPTIMAL,52.06282538266675,1.202019967207082,IP25,1.0
239790,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.467488021902806, 'capacity_mw': 0.01, 'location': 'South Cambridgeshire - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.529774127310062,2032-03-01 00:00:00,OPTIMAL,52.20913733788906,0.12620711025885623,CB25,1.0
239867,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.218343600273785, 'capacity_mw': 0.005, 'location': 'East Suffolk - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.778918548939083,2032-05-31 00:00:00,OPTIMAL,52.04389785151566,1.1186454494904146,IP19,1.0
240109,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.44558521560575, 'capacity_mw': 0.006, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.551676933607118,2032-03-09 00:00:00,OPTIMAL,52.10284233550766,1.1161711078418823,IP25,1.0
240137,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.412731006160165, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.584531143052704,2032-03-21 01:00:00,OPTIMAL,52.57795805879485,-0.20355306206471246,PE34,1.0
240543,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 14.48870636550308, 'capacity_mw': 0.006, 'location': 'Shropshire - West Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],5.508555783709788,2031-02-22 00:00:00,OPTIMAL,52.70169044187792,-2.7984114084762237,SY7 ,1.0
240692,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.4072553045859, 'capacity_mw': 0.011, 'location': 'Shropshire - West Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.590006844626968,2032-03-23 01:00:00,OPTIMAL,52.72167634892896,-2.736563708082267,SY6 ,1.0
241351,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.182751540041068, 'capacity_mw': 0.011, 'location': 'South Hams - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.8145106091718,2032-06-13 00:00:00,OPTIMAL,50.487092537277725,-3.497302188736773,TQ7 ,1.0
241848,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.39356605065024, 'capacity_mw': 0.015, 'location': 'Erewash - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,52.914807427188734,-1.473043491201685,DE7 ,1.0
241849,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.39356605065024, 'capacity_mw': 0.015, 'location': 'South Derbyshire - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,52.880338682561884,-1.4815488170673974,DE65,1.0
241928,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.434633812457221, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.562628336755647,2032-03-13 01:00:00,OPTIMAL,52.05553107695703,1.1792747394448027,IP25,1.0
241992,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 14.42299794661191, 'capacity_mw': 0.011, 'location': 'Chelmsford - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],5.574264202600959,2031-03-18 01:00:00,OPTIMAL,51.697856286815515,0.4985711334419962,CM3 ,1.0
244467,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.429158110882957, 'capacity_mw': 0.011, 'location': 'Daventry - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.568104038329911,2032-03-15 01:00:00,OPTIMAL,52.274956228365895,-0.8811744786411535,NN6 ,1.0
244471,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.426420260095824, 'capacity_mw': 0.011, 'location': 'Daventry - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.570841889117043,2032-03-16 01:00:00,OPTIMAL,52.251194151288736,-0.8853523895078396,NN6 ,1.0
244917,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.412731006160165, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.584531143052704,2032-03-21 01:00:00,OPTIMAL,52.5931619163342,-0.23135532955317906,PE34,1.0
245156,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.4072553045859, 'capacity_mw': 0.022, 'location': 'Somerset West and Taunton - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.590006844626968,2032-03-23 01:00:00,OPTIMAL,51.033259108728885,-3.11233687369322,TA3 ,1.0
245170,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.4072553045859, 'capacity_mw': 0.01, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.590006844626968,2032-03-23 01:00:00,OPTIMAL,52.586176345156126,-0.25225504343706806,PE14,1.0
245451,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.399041752224504, 'capacity_mw': 0.011, 'location': 'Maldon - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.598220396988364,2032-03-26 00:00:00,OPTIMAL,51.75065946594523,0.46929892691851627,CM3 ,1.0
245769,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.39356605065024, 'capacity_mw': 0.02, 'location': 'Harborough - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,52.639556560751494,-1.1765769946524995,LE8 ,1.0
245848,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.390828199863108, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.606433949349761,2032-03-29 00:00:00,OPTIMAL,52.59577203984565,-0.25034424723713977,PE34,1.0
247545,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.39356605065024, 'capacity_mw': 0.01, 'location': 'South Holland - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6036960985626285,2032-03-28 00:00:00,OPTIMAL,52.573842356087205,-0.2730751818561295,PE11,1.0
249330,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.141683778234086, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.855578370978781,2032-06-28 00:00:00,OPTIMAL,52.58880258263579,-0.21405116847078187,PE14,1.0
250228,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.374401095140314, 'capacity_mw': 0.005, 'location': 'Fenland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.622861054072553,2032-04-04 00:00:00,OPTIMAL,52.59477132895853,-0.20272747446955205,PE13,1.0
250375,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.409993155373032, 'capacity_mw': 0.015, 'location': 'South Northamptonshire - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.587268993839836,2032-03-22 01:00:00,OPTIMAL,51.80069351198281,-1.2204511655940684,OX17,1.0
250781,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.697467488021903, 'capacity_mw': 0.01, 'location': 'Somerset West and Taunton - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.299794661190965,2031-12-08 00:00:00,OPTIMAL,50.984862983854065,-3.1187556829896548,TA4 ,1.0
250979,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.659137577002053, 'capacity_mw': 0.005, 'location': ""King's Lynn and West Norfolk - East of England - England"", 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.338124572210814,2031-12-22 00:00:00,OPTIMAL,52.5878919597164,-0.23856401164874438,PE14,1.0
251302,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.604380561259411, 'capacity_mw': 0.006, 'location': 'North Kesteven - East Midlands - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.392881587953457,2032-01-11 00:00:00,OPTIMAL,52.92266845992925,-1.1141699649494836,NG34,1.0
251979,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.388090349075975, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.609171800136893,2032-03-30 00:00:00,OPTIMAL,52.59412326351707,-0.21111014804302813,PE32,1.0
252037,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.35523613963039, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6420260095824775,2032-04-11 00:00:00,OPTIMAL,52.066751689890665,1.1580018036535957,IP25,1.0
252388,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.352498288843258, 'capacity_mw': 0.01, 'location': 'Stroud - South West - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.6447638603696095,2032-04-12 00:00:00,OPTIMAL,51.87577190255197,-2.287604431531091,GL6 ,1.0
253091,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.34154688569473, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.655715263518139,2032-04-16 00:00:00,OPTIMAL,52.645043696532156,1.3236201374249363,NR16,1.0
253406,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.330595482546201, 'capacity_mw': 0.005, 'location': 'South Norfolk - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.666666666666667,2032-04-20 00:00:00,OPTIMAL,52.6058776342546,1.317144552847295,NR9 ,1.0
253407,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.330595482546201, 'capacity_mw': 0.005, 'location': 'South Norfolk - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.666666666666667,2032-04-20 00:00:00,OPTIMAL,52.65551517024015,1.3139340472411547,NR9 ,1.0
253709,0.564,MEDIUM,"{'age_score': 0.3, 'capacity_score': 1.0, 'efficiency_score': 0.571, 'location_score': 0.3}","{'age_years': 13.119780971937029, 'capacity_mw': 0.005, 'location': 'Breckland - East of England - England', 'manufacturer': 'Unknown', 'model': 'Unknown'}",['Significant capacity upgrade potential with modern turbines'],6.877481177275839,2032-07-06 00:00:00,OPTIMAL,52.0638267816653,1.1484756326702747,IP25,1.0
